altitude,time,flight_level,Energy_Forcing,time_UTC
28000.0,1729848240,280,-0.0,2024-10-25 09:24:00+00:00
28000.0,1729848300,280,-0.0,2024-10-25 09:25:00+00:00
28000.0,1729848360,280,-0.0,2024-10-25 09:26:00+00:00
28000.0,1729848420,280,-0.0,2024-10-25 09:27:00+00:00
28000.0,1729848480,280,-0.0,2024-10-25 09:28:00+00:00
28000.0,1729848540,280,-0.0,2024-10-25 09:29:00+00:00
28000.0,1729848600,280,-0.0,2024-10-25 09:30:00+00:00
28000.0,1729848660,280,-0.0,2024-10-25 09:31:00+00:00
28000.0,1729848720,280,-0.0,2024-10-25 09:32:00+00:00
28000.0,1729848780,280,-0.0,2024-10-25 09:33:00+00:00
28000.0,1729848840,280,-0.0,2024-10-25 09:34:00+00:00
28000.0,1729848900,280,-0.0,2024-10-25 09:35:00+00:00
28000.0,1729848960,280,-0.0,2024-10-25 09:36:00+00:00
28000.0,1729849020,280,-0.0,2024-10-25 09:37:00+00:00
28000.0,1729849080,280,-0.0,2024-10-25 09:38:00+00:00
28000.0,1729849140,280,-0.0,2024-10-25 09:39:00+00:00
28000.0,1729849200,280,-0.0,2024-10-25 09:40:00+00:00
28000.0,1729849260,280,-0.0,2024-10-25 09:41:00+00:00
