,longitude,latitude,Altitude,UTC,Callsign,true_airspeed,Timestamp,Direction,nautical_miles,ef,nox,co2
155,12.16885700,41.71769700,3825.0,2024-10-25T09:29:29Z,ETD78G,0.0,1729848569,178.0000000000000000,0.0000000000000000,0.0,0.0,0.0
156,12.16898200,41.71431000,3900.0,2024-10-25T09:29:31Z,ETD78G,0.0,1729848571,178.0000000000000000,0.0000000000000000,0.0,0.0,0.0
157,12.16959400,41.70401000,4250.0,2024-10-25T09:29:41Z,ETD78G,0.0,1729848581,177.0000000000000000,0.0000000000000000,0.0,0.0,0.0
158,12.17035500,41.69380200,4625.0,2024-10-25T09:29:49Z,ETD78G,0.0,1729848589,176.0000000000000000,0.0000000000000000,0.0,0.0,0.0
159,12.17106300,41.68296800,4900.0,2024-10-25T09:29:59Z,ETD78G,0.0,1729848599,177.0000000000000000,0.0000000000000000,0.0,0.0,0.0
160,12.17170100,41.67221500,5275.0,2024-10-25T09:30:08Z,ETD78G,0.0,1729848608,177.0000000000000000,0.0000000000000000,0.0,0.0,0.0
161,12.17266000,41.65364100,5975.0,2024-10-25T09:30:23Z,ETD78G,0.0,1729848623,177.0000000000000000,0.0000000000000000,0.0,0.0,0.0
162,12.17361800,41.63520400,6700.0,2024-10-25T09:30:38Z,ETD78G,0.0,1729848638,177.0000000000000000,0.0000000000000000,0.0,0.0,0.0
163,12.17460000,41.61648600,7425.0,2024-10-25T09:30:53Z,ETD78G,0.0,1729848653,177.0000000000000000,0.0000000000000000,0.0,0.0,0.0
164,12.17559800,41.59758000,8100.0,2024-10-25T09:31:08Z,ETD78G,0.0,1729848668,178.0000000000000000,0.0000000000000000,0.0,0.0,0.0
165,12.17616000,41.57858300,8775.0,2024-10-25T09:31:23Z,ETD78G,0.0,1729848683,178.0000000000000000,0.0000000000000000,0.0,0.0,0.0
166,12.17697100,41.55999800,9425.0,2024-10-25T09:31:38Z,ETD78G,0.0,1729848698,177.0000000000000000,0.0000000000000000,0.0,0.0,0.0
167,12.17713100,41.54047000,10100.0,2024-10-25T09:31:53Z,ETD78G,0.0,1729848713,183.0000000000000000,0.0000000000000000,0.0,0.0,0.0
168,12.17547000,41.53330200,10325.0,2024-10-25T09:31:59Z,ETD78G,0.0,1729848719,191.0000000000000000,0.0000000000000000,0.0,0.0,0.0
169,12.17419300,41.52957500,10425.0,2024-10-25T09:32:02Z,ETD78G,0.0,1729848722,193.0000000000000000,0.0000000000000000,0.0,0.0,0.0
