Timestamp,Altitude,UTC
1717015720.0,35000.0,2024-05-29T20:48:40Z
1717015733.0,35000.0,2024-05-29T20:48:53Z
1717015740.0,35000.0,2024-05-29T20:49:00Z
1717015752.0,35000.0,2024-05-29T20:49:12Z
1717015764.0,35000.0,2024-05-29T20:49:24Z
1717015781.0,35000.0,2024-05-29T20:49:41Z
1717015808.0,35000.0,2024-05-29T20:50:08Z
1717015837.0,35000.0,2024-05-29T20:50:37Z
1717015841.0,35000.0,2024-05-29T20:50:41Z
1717015861.0,35000.0,2024-05-29T20:51:01Z
1717015869.0,35000.0,2024-05-29T20:51:09Z
1717015880.0,35000.0,2024-05-29T20:51:20Z
1717015901.0,35000.0,2024-05-29T20:51:41Z
1717015913.0,35000.0,2024-05-29T20:51:53Z
1717015925.0,35000.0,2024-05-29T20:52:05Z
1717015932.0,35000.0,2024-05-29T20:52:12Z
1717015961.0,35000.0,2024-05-29T20:52:41Z
1717015993.0,35000.0,2024-05-29T20:53:13Z
1717016021.0,35000.0,2024-05-29T20:53:41Z
1717016045.0,35000.0,2024-05-29T20:54:05Z
1717016053.0,35000.0,2024-05-29T20:54:13Z
1717016061.0,35000.0,2024-05-29T20:54:21Z
1717016081.0,35000.0,2024-05-29T20:54:41Z
1717016105.0,35000.0,2024-05-29T20:55:05Z
1717016113.0,35000.0,2024-05-29T20:55:13Z
1717016116.0,35000.0,2024-05-29T20:55:16Z
1717016142.0,35000.0,2024-05-29T20:55:42Z
1717016157.0,35000.0,2024-05-29T20:55:57Z
1717016174.0,35000.0,2024-05-29T20:56:14Z
1717016201.0,35000.0,2024-05-29T20:56:41Z
1717016233.0,35000.0,2024-05-29T20:57:13Z
1717016236.0,35000.0,2024-05-29T20:57:16Z
1717016253.0,35000.0,2024-05-29T20:57:33Z
1717016261.0,35000.0,2024-05-29T20:57:41Z
1717016265.0,35000.0,2024-05-29T20:57:45Z
1717016294.0,35000.0,2024-05-29T20:58:14Z
1717016314.0,35000.0,2024-05-29T20:58:34Z
1717016322.0,35000.0,2024-05-29T20:58:42Z
1717016326.0,35000.0,2024-05-29T20:58:46Z
1717016342.0,35000.0,2024-05-29T20:59:02Z
1717016354.0,35000.0,2024-05-29T20:59:14Z
1717016382.0,35000.0,2024-05-29T20:59:42Z
1717016386.0,35000.0,2024-05-29T20:59:46Z
1717016390.0,35000.0,2024-05-29T20:59:50Z
1717016398.0,35000.0,2024-05-29T20:59:58Z
1717016414.0,35000.0,2024-05-29T21:00:14Z
1717016443.0,35000.0,2024-05-29T21:00:43Z
1717016475.0,35000.0,2024-05-29T21:01:15Z
1717016486.0,35000.0,2024-05-29T21:01:26Z
1717016503.0,35000.0,2024-05-29T21:01:43Z
1717016527.0,35000.0,2024-05-29T21:02:07Z
1717016531.0,35000.0,2024-05-29T21:02:11Z
1717016539.0,35000.0,2024-05-29T21:02:19Z
1717016555.0,35000.0,2024-05-29T21:02:35Z
1717016563.0,35000.0,2024-05-29T21:02:43Z
1717016579.0,35000.0,2024-05-29T21:02:59Z
1717016591.0,35000.0,2024-05-29T21:03:11Z
1717016607.0,35000.0,2024-05-29T21:03:27Z
1717016623.0,35000.0,2024-05-29T21:03:43Z
1717016627.0,35000.0,2024-05-29T21:03:47Z
1717016652.0,35000.0,2024-05-29T21:04:12Z
1717016656.0,35000.0,2024-05-29T21:04:16Z
1717016675.0,35000.0,2024-05-29T21:04:35Z
1717016684.0,35000.0,2024-05-29T21:04:44Z
1717016712.0,35000.0,2024-05-29T21:05:12Z
1717016735.0,35000.0,2024-05-29T21:05:35Z
1717016744.0,35000.0,2024-05-29T21:05:44Z
1717016751.0,35000.0,2024-05-29T21:05:51Z
1717016764.0,35000.0,2024-05-29T21:06:04Z
1717016772.0,35000.0,2024-05-29T21:06:12Z
1717016804.0,35000.0,2024-05-29T21:06:44Z
1717016808.0,35000.0,2024-05-29T21:06:48Z
1717016832.0,35000.0,2024-05-29T21:07:12Z
1717016860.0,35000.0,2024-05-29T21:07:40Z
1717016864.0,35000.0,2024-05-29T21:07:44Z
1717016872.0,35000.0,2024-05-29T21:07:52Z
1717016892.0,35000.0,2024-05-29T21:08:12Z
1717016896.0,35000.0,2024-05-29T21:08:16Z
1717016924.0,35000.0,2024-05-29T21:08:44Z
1717016940.0,35000.0,2024-05-29T21:09:00Z
1717016952.0,35000.0,2024-05-29T21:09:12Z
1717016984.0,35000.0,2024-05-29T21:09:44Z
1717017004.0,35000.0,2024-05-29T21:10:04Z
1717017012.0,35000.0,2024-05-29T21:10:12Z
1717017044.0,35000.0,2024-05-29T21:10:44Z
1717017072.0,35000.0,2024-05-29T21:11:12Z
1717017105.0,35000.0,2024-05-29T21:11:45Z
1717017125.0,35000.0,2024-05-29T21:12:05Z
1717017133.0,35000.0,2024-05-29T21:12:13Z
1717017165.0,35000.0,2024-05-29T21:12:45Z
1717017173.0,35000.0,2024-05-29T21:12:53Z
1717017193.0,35000.0,2024-05-29T21:13:13Z
1717017225.0,35000.0,2024-05-29T21:13:45Z
1717017253.0,35000.0,2024-05-29T21:14:13Z
1717017285.0,35000.0,2024-05-29T21:14:45Z
1717017313.0,35000.0,2024-05-29T21:15:13Z
1717017317.0,35000.0,2024-05-29T21:15:17Z
1717017338.0,35000.0,2024-05-29T21:15:38Z
1717017346.0,35000.0,2024-05-29T21:15:46Z
1717017353.0,35000.0,2024-05-29T21:15:53Z
1717017374.0,35000.0,2024-05-29T21:16:14Z
1717017405.0,35000.0,2024-05-29T21:16:45Z
1717017434.0,35000.0,2024-05-29T21:17:14Z
1717017438.0,35000.0,2024-05-29T21:17:18Z
1717017466.0,35000.0,2024-05-29T21:17:46Z
1717017494.0,35000.0,2024-05-29T21:18:14Z
1717017522.0,35000.0,2024-05-29T21:18:42Z
1717017555.0,35000.0,2024-05-29T21:19:15Z
1717017578.0,35000.0,2024-05-29T21:19:38Z
1717017614.0,35000.0,2024-05-29T21:20:14Z
1717017639.0,35000.0,2024-05-29T21:20:39Z
1717017647.0,35000.0,2024-05-29T21:20:47Z
1717017674.0,35000.0,2024-05-29T21:21:14Z
1717017707.0,35000.0,2024-05-29T21:21:47Z
1717017735.0,35000.0,2024-05-29T21:22:15Z
1717017763.0,35000.0,2024-05-29T21:22:43Z
1717017795.0,35000.0,2024-05-29T21:23:15Z
1717017823.0,35000.0,2024-05-29T21:23:43Z
1717017855.0,35000.0,2024-05-29T21:24:15Z
1717017884.476,35000.0,2024-05-29T21:24:44Z
1717017912.0,35000.0,2024-05-29T21:25:12Z
1717017944.0,35000.0,2024-05-29T21:25:44Z
1717017976.0,34150.0,2024-05-29T21:26:16Z
1717018004.0,33700.0,2024-05-29T21:26:44Z
1717018036.0,33200.0,2024-05-29T21:27:16Z
1717018064.0,32750.0,2024-05-29T21:27:44Z
1717018097.133,32225.0,2024-05-29T21:28:17Z
1717018124.0,31775.0,2024-05-29T21:28:44Z
1717018152.0,30350.0,2024-05-29T21:29:12Z
1717018184.0,28375.0,2024-05-29T21:29:44Z
1717018217.0,26500.0,2024-05-29T21:30:17Z
1717018245.0,24975.0,2024-05-29T21:30:45Z
1717018264.0,24175.0,2024-05-29T21:31:04Z
1717018285.0,23350.0,2024-05-29T21:31:25Z
1717018306.0,22400.0,2024-05-29T21:31:46Z
1717018326.0,21400.0,2024-05-29T21:32:06Z
1717018345.0,20500.0,2024-05-29T21:32:25Z
1717018365.0,19675.0,2024-05-29T21:32:45Z
1717018386.0,18825.0,2024-05-29T21:33:06Z
1717018405.0,18000.0,2024-05-29T21:33:25Z
1717018425.0,17200.0,2024-05-29T21:33:45Z
1717018445.0,16325.0,2024-05-29T21:34:05Z
1717018466.0,15325.0,2024-05-29T21:34:26Z
1717018474.0,14825.0,2024-05-29T21:34:34Z
1717018487.0,14275.0,2024-05-29T21:34:47Z
1717018495.0,13825.0,2024-05-29T21:34:55Z
1717018507.0,13175.0,2024-05-29T21:35:07Z
1717018515.0,12775.0,2024-05-29T21:35:15Z
1717018527.0,12200.0,2024-05-29T21:35:27Z
1717018534.0,11875.0,2024-05-29T21:35:34Z
1717018547.0,11500.0,2024-05-29T21:35:47Z
1717018555.0,11175.0,2024-05-29T21:35:55Z
1717018567.0,10775.0,2024-05-29T21:36:07Z
1717018575.0,10500.0,2024-05-29T21:36:15Z
1717018587.0,10050.0,2024-05-29T21:36:27Z
1717018595.0,9775.0,2024-05-29T21:36:35Z
1717018608.0,9500.0,2024-05-29T21:36:48Z
1717018615.0,9375.0,2024-05-29T21:36:55Z
1717018627.0,9175.0,2024-05-29T21:37:07Z
1717018635.0,9075.0,2024-05-29T21:37:15Z
1717018647.0,8875.0,2024-05-29T21:37:27Z
1717018655.0,8775.0,2024-05-29T21:37:35Z
1717018667.0,8650.0,2024-05-29T21:37:47Z
1717018675.0,8525.0,2024-05-29T21:37:55Z
1717018687.0,8425.0,2024-05-29T21:38:07Z
1717018694.0,8350.0,2024-05-29T21:38:14Z
1717018707.0,8100.0,2024-05-29T21:38:27Z
1717018715.0,8000.0,2024-05-29T21:38:35Z
1717018727.0,7775.0,2024-05-29T21:38:47Z
1717018735.0,7650.0,2024-05-29T21:38:55Z
1717018743.0,7475.0,2024-05-29T21:39:03Z
1717018752.0,7300.0,2024-05-29T21:39:12Z
1717018755.0,7250.0,2024-05-29T21:39:15Z
1717018760.0,7125.0,2024-05-29T21:39:20Z
1717018763.0,7075.0,2024-05-29T21:39:23Z
1717018768.0,7025.0,2024-05-29T21:39:28Z
1717018776.0,6850.0,2024-05-29T21:39:36Z
1717018792.0,6550.0,2024-05-29T21:39:52Z
1717018796.0,6475.0,2024-05-29T21:39:56Z
1717018800.0,6400.0,2024-05-29T21:40:00Z
1717018805.0,6325.0,2024-05-29T21:40:05Z
1717018808.0,6250.0,2024-05-29T21:40:08Z
1717018816.0,6125.0,2024-05-29T21:40:16Z
1717018821.0,6050.0,2024-05-29T21:40:21Z
